density,MCN,trace_sigma,trace_K,trace_Fabric,q,q_over_p,kd,a,orientation,series_id,partition,row_id
0.6596281782130052,6.355247285886611,89991.21216936212,0.0090836570044465,0.3333333333333336,1588.0688348448211,0.0176469323677527,0.000134719014221,0.003455043637229,vertical,vertical_3,train,424
0.599881890274012,3.657654966392831,4990.218587809447,0.0010825278896963,0.3333333333333334,258.5801820805913,0.0518174058972635,4.1384286406437705e-05,0.0090321655044712,horizontal,horizontal_1,validation,0
0.6001693899817193,3.71142643764003,6062.539812611245,0.001246721439023,0.3333333333333339,302.7390645517363,0.0499360126133903,4.693966105119957e-05,0.0080608955559862,horizontal,horizontal_1,validation,1
0.6004903226581786,3.769678864824496,7362.558764147235,0.0014329881639913,0.3333333333333331,357.506683989371,0.0485573963402897,5.374335316265735e-05,0.009396663251103,horizontal,horizontal_1,validation,2
0.600851454607023,3.810604929051531,8944.827972548517,0.0016453071874963,0.3333333333333333,418.58139253811055,0.0467959131045032,6.048074473297591e-05,0.008260262782083,horizontal,horizontal_1,validation,3
0.6012589237488208,3.85631067961165,10860.324277223352,0.0018857504157695,0.3333333333333332,498.9629489672799,0.0459436510577978,6.948431784965011e-05,0.0082076397344862,horizontal,horizontal_1,validation,4
0.6017360886967354,3.895444361463779,13191.127707085516,0.002158888496839,0.3333333333333326,564.8317646976978,0.0428190657569255,7.653525084179261e-05,0.0085728991669933,horizontal,horizontal_1,validation,5
0.6022473162287096,3.9599701269604175,16019.623768768775,0.0024739236019019,0.3333333333333337,678.5756000076625,0.042359022271833,8.755871333505586e-05,0.0079084082848295,horizontal,horizontal_1,validation,6
0.602824684861565,4.026587005227782,19454.830255558605,0.0028341002065393,0.3333333333333336,820.892714616028,0.0421948022076154,0.0001003342394266,0.0078370732622493,horizontal,horizontal_1,validation,7
0.6034738637552948,4.08991784914115,23626.981884064506,0.003246272887112,0.3333333333333331,984.1394925751334,0.0416532038414478,0.0001141954311293,0.0081347921488769,horizontal,horizontal_1,validation,8
