series,initial_density,pressure_kpa,log10_pressure_kpa,density,target_pressure_pa,pressure_error_pa,unbalanced_force,checkpoint,packing_file,time,p,packing,MCN,sigma_xx,sigma_xy,sigma_xz,sigma_yx,sigma_yy,sigma_yz,sigma_zx,sigma_zy,sigma_zz,K_xx,K_xy,K_xz,K_yx,K_yy,K_yz,K_zx,K_zy,K_zz,Fabric_xx,Fabric_xy,Fabric_xz,Fabric_yx,Fabric_yy,Fabric_yz,Fabric_zx,Fabric_zy,Fabric_zz,q,q_over_p,kd,a
density_0.610,0.61,8.942387712332339,0.9514534955114605,0.6110193156613799,8952.139581335026,-9.751869002688181,0.0002083421237303451,4,inletPGDEM_8952.mdpa,0.25890099999999117,8942.387712332338,0.6110193156613799,4.590637304943853,8994.468338362645,61.10160051018294,13.85873129415752,61.09516514740751,8932.561348933072,-22.481611800906936,13.843968241409456,-22.49899721724053,8900.133449701296,0.0017566826229309836,5.983656417778951e-06,4.9980621126318055e-06,5.983656417778951e-06,0.0017570111887983827,-5.713966698606377e-06,4.9980621126318055e-06,-5.713966698606377e-06,0.0017410023815310684,0.3330794214630013,2.7591372334535603e-05,-0.0004958397444346887,2.7591372334535603e-05,0.3359495883549254,-0.001111118185544219,-0.0004958397444346887,-0.001111118185544219,0.33097099018207443,0.14206905447625875,0.015887149947696078,2.3052819162241954e-05,0.0048144050499524665
density_0.610,0.61,10.860661949457654,1.0358562959927637,0.611365394226046,10870.406677863399,-9.744728405745263,0.00015929583305851824,5,inletPGDEM_10870.mdpa,0.28790099999921526,10860.661949457653,0.611365394226046,4.633513198191629,10917.255025061075,58.96332912927818,19.118286664301966,58.95719874291841,10863.010755243378,-32.308266312166296,19.12328536297761,-32.314347763505474,10801.720068068507,0.002014598998554896,5.817476487948597e-06,5.529119386477096e-06,5.817476487948597e-06,0.002018019588844837,-7.65947866615212e-06,5.529119386477096e-06,-7.65947866615212e-06,0.001997551623234296,0.3329117404903475,0.00018229498413146778,-0.0004555304920725202,0.00018229498413146778,0.33599397039603857,-0.0013144054257500975,-0.0004555304920725202,-0.0013144054257500975,0.3310942891136134,0.15710337685923378,0.014465359256217253,2.701612392051528e-05,0.004930545307053192
density_0.610,0.61,13.189985025137016,1.1202443024831317,0.6117560683965143,13199.720610758754,-9.73558562173821,0.00015553882639015012,6,inletPGDEM_13200.mdpa,0.3157509999984701,13189.985025137015,0.6117560683965143,4.678139127898498,13247.129226417757,58.58676508380287,28.62996575768807,58.58624157697961,13207.693850358968,-42.675245538570266,28.63427820035788,-42.675856530608506,13115.131998634322,0.0023078087207387414,5.8707604671215455e-06,6.323694480012629e-06,5.8707604671215455e-06,0.0023145087180671386,-9.826688443759769e-06,6.323694480012629e-06,-9.826688443759769e-06,0.002289441224245253,0.33281071227809317,0.00028664214044230187,-0.0006084515985304876,0.00028664214044230187,0.33606467842696347,-0.001240402085774211,-0.0006084515985304876,-0.001240402085774211,0.33112460929494275,0.17886641674253562,0.01356077481526008,3.191196182316738e-05,0.0049890564433505095
density_0.610,0.61,16.01864803739729,1.2046258591467882,0.6121969026638125,16028.160616741054,-9.512579343763718,0.00012682958069044315,7,inletPGDEM_16028.mdpa,0.3426509999977504,16018.64803739729,0.6121969026638125,4.721306693889456,16074.81297268136,59.39568679886329,38.19896816807579,59.3954967671712,16057.337813565486,-57.44737246529161,38.19968676218574,-57.44997955645179,15923.793325945026,0.0026414795358119434,6.204072770694484e-06,6.966800421502018e-06,6.204072770694484e-06,0.0026519804999052023,-1.2105789211271684e-05,6.966800421502018e-06,-1.2105789211271684e-05,0.002621805376153473,0.33236355211064217,-7.2147772418116285e-06,-0.0005691713792509693,-7.2147772418116285e-06,0.3360423583247504,-0.0010882524663099406,-0.0005691713792509693,-0.0010882524663099406,0.33159408956460584,0.21292099118687102,0.013292070010514223,3.747894512587169e-05,0.004634791904044038
density_0.610,0.61,19.45321198549909,1.288991319410293,0.6126952294854977,19462.679577221905,-9.467591722812358,0.00013162183991084043,8,inletPGDEM_19463.mdpa,0.36850099999705876,19453.211985499092,0.6126952294854977,4.758349132273589,19505.007296339714,59.31995672358824,47.432989976715035,59.317083525110455,19517.24300195603,-77.31555512927366,47.42728089941953,-77.31651289001263,19337.38565820153,0.0030204727999989293,6.069165347721012e-06,7.62437062193568e-06,6.069165347721012e-06,0.003035963646398227,-1.4989852843309201e-05,7.62437062193568e-06,-1.4989852843309201e-05,0.003000854372843408,0.3321163254864711,-0.00019398974545557202,-0.0008016318040830509,-0.00019398974545557202,0.3357622874769904,-0.0010027019728942419,-0.0008016318040830509,-0.0010027019728942419,0.33212138703653793,0.25599983631197065,0.013159772098448281,4.344812422732615e-05,0.004281539523087443
density_0.610,0.61,23.62359186885829,1.3733459309671032,0.6132588740555943,23633.148268427438,-9.556399569148198,0.0001247414444247613,9,inletPGDEM_23633.mdpa,0.39330099999639523,23623.59186885829,0.6132588740555943,4.805600116669098,23667.353408915125,59.00531574692793,55.86395619091924,59.00570869268125,23718.666078621573,-98.81082933889942,55.86407863962636,-98.8115863298376,23484.75611903816,0.003452713520668214,5.979020347501158e-06,7.986169788672913e-06,5.979020347501158e-06,0.003473095712588821,-1.7889906156417684e-05,7.986169788672913e-06,-1.7889906156417684e-05,0.0034335144413428173,0.3322543412818793,-7.039795625109748e-05,-0.0008408395449701993,-7.039795625109748e-05,0.3355149667672256,-0.0010890754211865178,-0.0008408395449701993,-0.0010890754211865178,0.332230691950895,0.30731514100588636,0.013008823667115726,4.933646437904589e-05,0.004050124234496066
density_0.610,0.61,28.687786217634148,1.4576970358528065,0.6138945688589796,28697.266214624622,-9.47999699047432,0.00012595901132214418,10,inletPGDEM_28697.mdpa,0.4170509999957598,28687.786217634148,0.6138945688589796,4.84672597345778,28711.931921185314,60.74722170633274,63.1752802957415,60.74135885432932,28814.40653359157,-123.90885193488265,63.17650678084565,-123.90585556943911,28537.020198125563,0.003946284155313416,6.280738552849328e-06,8.142089595593242e-06,6.280738552849328e-06,0.003972014316303398,-2.0681792542744025e-05,8.142089595593242e-06,-2.0681792542744025e-05,0.003927855880502166,0.33237846644074664,9.023410264568166e-05,-0.0009136725115925822,9.023410264568166e-05,0.33528490134852756,-0.0007931555948180822,-0.0009136725115925822,-0.0007931555948180822,0.33233663221072796,0.35794057052910516,0.012477106731542849,5.546384860744404e-05,0.0036037215195363495
density_0.610,0.61,34.83697610616274,1.5420404506581837,0.614612451284982,34846.52484041782,-9.548734255084128,0.00011771996336653942,11,inletPGDEM_34847.mdpa,0.4398009999951511,34836.976106162736,0.614612451284982,4.891060230421467,34843.51763894346,59.68226853308966,69.31644911856404,59.687795969174076,35004.88672490472,-151.36652769919618,69.32039518800714,-151.36327893568165,34662.523954640026,0.004509219419169998,6.712368040283693e-06,8.247843719532042e-06,6.712368040283693e-06,0.004541198194101322,-2.3246154779125396e-05,8.247843719532042e-06,-2.3246154779125396e-05,0.004491693769369954,0.33203034823927213,-7.842723575270016e-05,-0.0010261916998027343,-7.842723575270016e-05,0.3352332698901239,-0.0005285088962504854,-0.0010261916998027343,-0.0005285088962504854,0.3327363818706055,0.42642880196795985,0.012240695078368861,6.20535158209279e-05,0.0035371522238157893
density_0.610,0.61,42.30415792197053,1.6263830546994904,0.6154236204702659,42313.44840906973,-9.2904870991988,0.00010639048277217169,12,inletPGDEM_42313.mdpa,0.4616509999945665,42304.15792197053,0.6154236204702659,4.934811141898789,42286.442797657604,68.03434763578409,79.24277586162516,68.03555038481551,42513.74623115735,-174.49015594287934,79.24070535490858,-174.48640835933588,42112.284737096634,0.005151463975334268,7.631241633975566e-06,8.241468967974132e-06,7.631241633975566e-06,0.00519074922701829,-2.5701176408265782e-05,8.241468967974132e-06,-2.5701176408265782e-05,0.005135842527307075,0.33218430954290196,-0.00014790967191466133,-0.0010726707401663422,-0.00014790967191466133,0.33521414901571145,-0.00045004706468393694,-0.0010726707401663422,-0.00045004706468393694,0.3326015414413883,0.49562799672702956,0.011715822299103765,6.900128651659639e-05,0.0034949950583107324
density_0.610,0.61,51.37129684838467,1.7107205294578043,0.6163414186342757,51380.3865512099,-9.0897028252366,0.00012340270879074126,13,inletPGDEM_51380.mdpa,0.4826509999940046,51371.29684838466,0.6163414186342757,4.995187399737494,51333.88290854248,82.43491711837893,85.62855550665876,82.42981207327203,51634.58016572456,-208.1815492658907,85.63553749215671,-208.17989192064246,51145.42747088696,0.0058852171322832355,8.730359737706105e-06,7.57650161012438e-06,8.730359737706105e-06,0.005932245463334481,-2.940945549545459e-05,7.57650161012438e-06,-2.940945549545459e-05,0.005871466090850052,0.33268075361295923,-7.268375464042993e-05,-0.0013922564698937352,-7.268375464042993e-05,0.3346439140697924,-0.0005915581833126472,-0.0013922564698937352,-0.0005915581833126472,0.3326753323172494,0.59582194434477764,0.011598343450492682,7.773711778676345e-05,0.003278029516990984
density_0.610,0.61,62.380560049653,1.7950492695134952,0.6173776737658293,62390.19085917585,-9.630809522845084,0.00012180394854410758,14,inletPGDEM_62390.mdpa,0.5025009999936123,62380.560049653,0.6173776737658293,5.045646784308007,62304.51935171171,96.38136599730852,72.90255470765993,96.37765169314737,62722.034271054974,-251.24517714720687,72.8987164558454,-251.2450454034611,62115.12652619232,0.0067254129029938915,9.798385862403141e-06,4.840522882630291e-06,9.798385862403141e-06,0.00677925405281618,-3.37567203296557e-05,4.840522882630291e-06,-3.37567203296557e-05,0.006711906660653658,0.3328690556227421,0.00010047610555947805,-0.0018335043798970259,0.00010047610555947805,0.3344078762147668,-0.0005186792098564243,-0.0018335043798970259,-0.0005186792098564243,0.33272306816249314,0.72280393989272074,0.011587006261524282,8.709388725861964e-05,0.003679200362562425
density_0.610,0.61,75.74852240760936,1.8793741656696497,0.6185491791322654,75759.17926512215,-10.65685751278943,0.0001856014494299129,15,inletPGDEM_75759.mdpa,0.5217009999941644,75748.52240760936,0.6185491791322654,5.0917310777307865,75650.61444006235,116.80765933687312,55.394859030238116,117.73913046691548,76148.08363479235,-295.0749387701761,56.40526300686385,-294.716941763848,75446.8691479734,0.007685622380961307,1.0386920754707256e-05,7.891713515849133e-07,1.0386920754707256e-05,0.007744621245408747,-3.6770935965462166e-05,7.891713515849133e-07,-3.6770935965462166e-05,0.007671222342750303,0.3329862599473634,0.00027449413465902055,-0.0020254696596235778,0.00027449413465902055,0.33437553010156257,-0.00011573073197893992,-0.0020254696596235778,-0.00011573073197893992,0.3326382099510725,0.83777724208503634,0.011059981309957235,9.444390370428007e-05,0.003886971797724987
density_0.610,0.61,91.98349188710702,1.9637098922842977,0.6198743390083682,91992.87842987601,-9.386542768988875,0.0001995342087241413,16,inletPGDEM_91993.mdpa,0.540150999994695,91983.49188710703,0.6198743390083682,5.148023917164941,91845.68773381416,138.8398511610571,25.28351780967435,138.83600469310096,92490.54341048612,-329.80395453374376,25.294356171071644,-329.8189097699447,91614.2445170208,0.008783035187040829,1.1185997182561019e-05,-3.644952803050738e-06,1.1185997182561019e-05,0.008848848083561189,-3.9908215490535346e-05,-3.644952803050738e-06,-3.9908215490535346e-05,0.00876705810208174,0.33306823688890036,0.00010852872017059013,-0.0020793736990477162,0.00010852872017059013,0.3340957158568326,-0.000136464797025704,-0.0020793736990477162,-0.000136464797025704,0.3328360472542662,1.0023599766594784,0.010897172482750413,0.000104073706880894,0.0037961537554207056
density_0.610,0.61,111.69544279027828,2.048035454123578,0.6213663191343897,111705.13941549498,-9.696625216703978,0.00013461512320000758,17,inletPGDEM_111705.mdpa,0.557400999995191,111695.44279027828,0.6213663191343897,5.216858684555929,111497.7557929705,163.615181230767,-36.157608449678435,163.63186105384077,112290.88274216143,-373.3390867181962,-36.12519818111005,-373.3641407509958,111297.68983570285,0.01003799329618585,1.077671507415981e-05,-8.739882800088562e-06,1.077671507415981e-05,0.010113645470192617,-4.370541002646772e-05,-8.739882800088562e-06,-4.370541002646772e-05,0.010025892244565977,0.3329638701073669,-0.000320334144070516,-0.0018870257156987527,-0.000320334144070516,0.3339591730046999,-0.00018258866219865994,-0.0018870257156987527,-0.00018258866219865994,0.3330769568879341,1.1533279256702089,0.010325648897204534,0.00011442559049120159,0.0034614038745020463
density_0.610,0.61,135.6323231028453,2.1323632003892605,0.6230511480529275,135641.34946975118,-9.026366905862233,0.00012730061143258157,18,inletPGDEM_135641.mdpa,0.5737509999956611,135632.32310284532,0.6230511480529275,5.286860142919644,135356.69825368762,198.166498944993,-108.97255780405568,198.1632414915147,136335.4336127851,-424.22005340216833,-108.97041931427883,-424.2196533873895,135204.83744206326,0.011475375685385784,9.306177117598252e-06,-1.3782521664127043e-05,9.306177117598252e-06,0.011557275482287611,-4.7578940032709494e-05,-1.3782521664127043e-05,-4.7578940032709494e-05,0.011465227424564984,0.33334294139634535,-0.00029560879402293566,-0.0016967032379871672,-0.00029560879402293566,0.33382811957642466,3.467987911776218e-05,-0.0016967032379871672,3.467987911776218e-05,0.33282893902722943,1.3501614387285357,0.009954569883056229,0.0001235421367072187,0.003106629432139008
density_0.610,0.61,164.6983135973008,2.216689152301897,0.6249530705419005,164706.61763860684,-8.304041306051658,0.0002316698140400984,19,inletPGDEM_164707.mdpa,0.589500999996114,164698.3135973008,0.6249530705419005,5.352194837392446,164350.89415775854,253.18887519668155,-200.5805719906467,253.19681195750306,165565.63831205963,-464.2864730425233,-200.56017283052782,-464.30562803434424,164178.40832208426,0.013120443928685237,8.483641046223347e-06,-2.032744408931817e-05,8.483641046223347e-06,0.013212326570183888,-5.0210901307371865e-05,-2.032744408931817e-05,-5.0210901307371865e-05,0.013110378519265631,0.33331655621403844,-0.00032501963562795176,-0.001672887506053841,-0.00032501963562795176,0.33403644350972345,8.295918740197262e-06,-0.001672887506053841,8.295918740197262e-06,0.33264700027623734,1.635420014478242,0.009929792107507315,0.00013596876095965996,0.0031876833699215476
density_0.610,0.61,199.99059537202237,2.30100957329364,0.6270988594168916,200000.0,-9.404627977637574,0.00019603897070613035,20,inletPGDEM_200000.mdpa,0.6041509999965353,199990.59537202236,0.6270988594168916,5.419571241067522,199524.68600269582,302.46121740468493,-365.6204230756272,302.45292297246186,201001.9281735861,-527.4927518055821,-365.62043440728246,-527.5039655399983,199445.17193978516,0.01500073867678335,8.377853083603212e-06,-2.8468476000654585e-05,8.377853083603212e-06,0.015103381574825847,-5.49633917229984e-05,-2.8468476000654585e-05,-5.49633917229984e-05,0.014990610929517556,0.3335786860810125,-0.0003765710979569163,-0.0018331733847047277,-0.0003765710979569163,0.33416525119192914,-1.0369206597580117e-05,-0.0018331733847047277,-1.0369206597580117e-05,0.33225606272705716,1.9535269979146439,0.009768094316038685,0.00015291346587728487,0.003657391118275656
density_0.615,0.615,4.990095634991601,0.6981088689402497,0.6153054485091384,5000.0,-9.904365008399509,0.0004128793075871494,1,inletPGDEM_5000.mdpa,0.35290099999747615,4990.0956349916005,0.6153054485091384,4.4374275782155275,4950.508921470291,46.718548985089015,-38.58902255428524,46.71313830543399,5017.654867759976,-54.7040470433702,-38.6055482523732,-54.69525341863853,5002.123115744534,0.001142746299064015,8.729243715306244e-06,-4.318137181791847e-06,8.729243715306244e-06,0.0011557021262491318,-6.548917997593549e-06,-4.318137181791847e-06,-6.548917997593549e-06,0.0011486206346409719,0.33275672875803974,0.001725607829585317,6.774566093312555e-05,0.001725607829585317,0.33447073251982845,0.00029329991057608926,6.774566093312555e-05,0.00029329991057608926,0.33277253872213175,0.15394621200970057,0.03085035303335618,2.3226222130653367e-05,0.0034808002805962676
density_0.615,0.615,6.061579221236396,0.7825857855060809,0.6155528447617284,6071.4014672692865,-9.82224603288978,0.0005973344500297527,2,inletPGDEM_6071.mdpa,0.3863009999965825,6061.579221236397,0.6155528447617284,4.516512166859791,6017.007467822457,56.30527738928949,-43.4645955445709,56.31061913457192,6095.04841887474,-61.268057866712745,-43.456235510117125,-61.26627842725498,6072.681777011995,0.0013195915929803052,9.78829957308348e-06,-4.765079914482426e-06,9.78829957308348e-06,0.0013333532197359044,-6.987467288836182e-06,-4.765079914482426e-06,-6.987467288836182e-06,0.0013251414024150342,0.3325537920292955,0.0012994423363359576,-1.0587019010083459e-05,0.0012994423363359576,0.3345945318315567,0.0008066760401408017,-1.0587019010083459e-05,0.0008066760401408017,0.33285167613915034,0.17687373667909298,0.029179481158874563,2.5413241281386054e-05,0.003265519259858698
density_0.615,0.615,7.362389539099985,0.867018791948745,0.6158308583549266,7372.383155351938,-9.993616251952517,0.0002270465360348357,3,inletPGDEM_7372.mdpa,0.4214009999956434,7362.389539099985,0.6158308583549266,4.576477404403245,7310.933205033999,69.71948968966018,-53.80831833211256,69.675108554979,7405.004328096269,-68.49062877770517,-53.83181103696242,-68.46940378941997,7371.231084169686,0.0015199759797783878,1.1724649847254697e-05,-5.5242470904194566e-06,1.1724649847254697e-05,0.0015347229978069493,-7.011420968552733e-06,-5.5242470904194566e-06,-7.011420968552733e-06,0.0015250027506397183,0.33304122514802126,0.0016705763975662779,-0.0003578438138233811,0.0016705763975662779,0.3341754570615666,0.0012473540817717868,-0.0003578438138233811,0.0012473540817717868,0.3327833177904158,0.21010568753923237,0.028537703204022092,2.8636468311831814e-05,0.003881988497674324
density_0.615,0.615,8.942361138826223,0.951452204945161,0.6161434697399348,8952.139581335026,-9.778442508802982,0.0008383346745012767,4,inletPGDEM_8952.mdpa,0.4534009999947872,8942.361138826223,0.6161434697399348,4.624275782155272,8882.311641061353,84.64722728171562,-60.49831998841174,84.65024615199509,8993.934827469315,-74.7573008712961,-60.50755236069965,-74.76095158162202,8950.836947948002,0.001746787768442032,1.3343873208442e-05,-5.788415398326838e-06,1.3343873208442e-05,0.0017632407180908228,-6.86114151326364e-06,-5.788415398326838e-06,-6.86114151326364e-06,0.0017518706104901508,0.33247415722857815,0.0012771866404850006,5.067972867893296e-06,0.0012771866404850006,0.3346408149116195,0.0011236231912039488,5.067972867893296e-06,0.0011236231912039488,0.3328850278598012,0.242386598241734,0.027105436078770324,3.144561964433349e-05,0.0035572862698396144
density_0.615,0.615,10.860586657152473,1.0358532852051923,0.6164915470326628,10870.406677863399,-9.820020710925746,0.00020388364498798858,5,inletPGDEM_10870.mdpa,0.4826509999940046,10860.586657152473,0.6164915470326628,4.662514484356895,10795.105242617547,101.07597813493797,-68.86240266285924,101.07697679362278,10920.45719177677,-79.56531634236374,-68.86640529781515,-79.56718923988653,10866.197537063103,0.002006131045399688,1.4958641834355664e-05,-6.045688823274759e-06,1.4958641834355664e-05,0.002024006867210974,-6.322241950886383e-06,-6.045688823274759e-06,-6.322241950886383e-06,0.0020105389415682262,0.3325995584114794,0.0012450500964783845,-0.0002715538854234215,0.0012450500964783845,0.33461639920174796,0.0012572300545120592,-0.0002715538854234215,0.0012572300545120592,0.3327840423867722,0.2751805132456136,0.025337536721774377,3.407383122098079e-05,0.0036528293554589698
density_0.615,0.615,13.189926974064038,1.1202423910847414,0.6168831780543176,13199.720610758754,-9.793636694716042,0.0003161283033057064,6,inletPGDEM_13200.mdpa,0.5103009999938366,13189.926974064037,0.6168831780543176,4.71234067207416,13117.397260528205,121.65961642584591,-78.7151467844873,121.65768871130275,13261.485274856435,-83.87576360987788,-78.71639738418259,-83.87074423035814,13190.89838680747,0.0023010948191789604,1.6983639414395238e-05,-6.557755381444585e-06,1.6983639414395238e-05,0.0023210409006292772,-5.920099122381449e-06,-6.557755381444585e-06,-5.920099122381449e-06,0.0023050830247830605,0.3327230077564273,0.0011480623836901392,-0.0002622816057416388,0.0011480623836901392,0.33454862744731084,0.0011606940009667604,-0.0002622816057416388,0.0011606940009667604,0.3327283647962607,0.31570288223598547,0.023935150123026962,3.7864100232316596e-05,0.0033948909202679073
density_0.615,0.615,16.018451099912923,1.2046205197830477,0.6173255548112996,16028.160616741054,-9.70951682813211,0.00014838903564014144,7,inletPGDEM_16028.mdpa,0.5373509999946144,16018.451099912922,0.6173255548112996,4.760428736964079,15934.735625777294,146.63121044554782,-86.63831008127545,146.6331603541414,16109.971238292781,-88.34684465843019,-86.63820860917151,-88.354159180644,16010.646435668692,0.002636379480918863,1.913359816515603e-05,-6.85729420643016e-06,1.913359816515603e-05,0.0026592478009471537,-5.384636345852414e-06,-6.85729420643016e-06,-5.384636345852414e-06,0.0026400869592773423,0.3326348282173974,0.0012966217285915766,-0.0003432508997171102,0.0012966217285915766,0.33448274219626734,0.001078249960275869,-0.0003432508997171102,0.001078249960275869,0.3328824295863343,0.36552248169980239,0.022818840562043443,4.216937002806758e-05,0.0034501540070696036
density_0.615,0.615,19.452968034771754,1.2889858731570405,0.61782263131973,19462.679577221905,-9.711542450149864,0.0002594957453610755,8,inletPGDEM_19463.mdpa,0.5629009999953491,19452.968034771755,0.61782263131973,4.805040556199304,19354.67650299749,171.88991637467922,-99.60965136385498,171.88708360376376,19567.35817002302,-97.29144526170151,-99.609719610668,-97.2892297903857,19436.86943129476,0.003019187993334247,2.1284546353738172e-05,-7.439157947428133e-06,2.1284546353738172e-05,0.003045292938033273,-5.3679375246467605e-06,-7.439157947428133e-06,-5.3679375246467605e-06,0.0030227646809002115,0.3324176526399697,0.0009595796560892128,-0.00016657271296869187,0.0009595796560892128,0.33475114226987907,0.0008849102550574237,-0.00016657271296869187,0.0008849102550574237,0.3328312050901491,0.42580242706519528,0.02188881543958139,4.7036738978459135e-05,0.003137833067867418
density_0.615,0.615,23.62349608288636,1.3733441700408384,0.6183834636616398,23633.148268427438,-9.652185541079234,0.00010882775487313876,9,inletPGDEM_23633.mdpa,0.5873009999960508,23623.49608288636,0.6183834636616398,4.8534183082271145,23514.008401927527,206.5727905101848,-107.81962306883263,206.57348703695575,23759.29963588043,-106.92256874308063,-107.82217426362767,-106.92217706114056,23597.180210851115,0.003454958095837918,2.403577918304472e-05,-7.581811297994959e-06,2.403577918304472e-05,0.0034853050972376487,-5.041473150477012e-06,-7.581811297994959e-06,-5.041473150477012e-06,0.003459527698527738,0.33209583132859416,0.00097216139625219,-0.0001534120987587674,0.00097216139625219,0.3345012471230587,0.0010111941797170205,-0.0001534120987587674,0.0010111941797170205,0.3334029215483465,0.4938366416691724,0.02090446900562377,5.277314666133049e-05,0.0032130755814259444
density_0.615,0.615,28.688071304332436,1.4577013516603703,0.6190159833952382,28697.266214624622,-9.19491029218625,0.00010957513058798039,10,inletPGDEM_28697.mdpa,0.6107509999967251,28688.071304332436,0.6190159833952382,4.900637311703361,28553.43376065432,245.81543553786514,-122.16682437426252,245.8138406119103,28862.352104451835,-116.85721005658887,-122.16491946855854,-116.8603380440806,28648.42804789116,0.003951488060762696,2.7037794444401105e-05,-8.210961205622689e-06,2.7037794444401105e-05,0.003987314067040922,-4.833241004313766e-06,-8.210961205622689e-06,-4.833241004313766e-06,0.003957899164498328,0.33211693874215276,0.0009340850080493373,-0.00039691471629921195,0.0009340850080493373,0.3343439256197073,0.0008479802166336425,-0.00039691471629921195,0.0008479802166336425,0.3335391356381391,0.58491444566794004,0.020388768539473304,5.9668987146628734e-05,0.0030103621651441487
density_0.615,0.615,34.83728576451094,1.542044310990774,0.6197301033056286,34846.52484041782,-9.239075906880316,8.942868317293929e-05,11,inletPGDEM_34847.mdpa,0.6332509999973721,34837.28576451094,0.6197301033056286,4.952201622247972,34676.14606259265,290.87526982053345,-141.74323382333745,290.86923734133245,35041.697567640396,-133.5391803525243,-141.74691650002592,-133.5362635772972,34794.013663299775,0.004518389380573808,3.0306450287606475e-05,-9.185561991903141e-06,3.0306450287606475e-05,0.004559751282979026,-5.144946353273375e-06,-9.185561991903141e-06,-5.144946353273375e-06,0.004527557656413951,0.3323000617102971,0.0011590484476698738,-0.0005287724357095859,0.0011590484476698738,0.3340078111705102,0.0006010429749581612,-0.0005287724357095859,0.0006010429749581612,0.3336921271191956,0.68704145989770815,0.0197214405433848,6.71090513663888e-05,0.0029033935528202967
density_0.615,0.615,42.30386897901194,1.6263800884009703,0.6205371415025188,42313.44840906973,-9.579430057790887,0.00011031478587910309,12,inletPGDEM_42313.mdpa,0.6546509999979875,42303.86897901194,0.6205371415025188,5.001158748551564,42115.3267572325,343.16325817555435,-171.14292060127678,343.1603601208157,42536.18086540774,-153.50466896062798,-171.13664968669738,-153.509181445951,42260.099314395586,0.005165672385303214,3.424433561890402e-05,-1.054986815685845e-05,3.424433561890402e-05,0.005211615579285603,-5.639538702327995e-06,-1.054986815685845e-05,-5.639538702327995e-06,0.005178143305123791,0.33210724585996965,0.0009387167312709873,-0.0004671942093705747,0.0009387167312709873,0.33378560648100636,0.0003104789651572839,-0.0004671942093705747,0.0003104789651572839,0.33410714765902577,0.80559843377486906,0.019043138446144196,7.510448013711268e-05,0.002654715674147846
density_0.615,0.615,51.37074538098183,1.7107158673108427,0.6214482532583618,51380.3865512099,-9.641170228067494,9.807004287215906e-05,13,inletPGDEM_51380.mdpa,0.6750009999985727,51370.74538098183,0.6214482532583618,5.05388180764774,51134.804424516085,405.5396339911802,-198.15660573887283,405.54385861705606,51644.832154962,-176.07531724571513,-198.15853893392998,-176.07260165009495,51332.59956346742,0.0059042050293840916,3.8663256780345636e-05,-1.1073986304445101e-05,3.8663256780345636e-05,0.005956124853378526,-6.1183621822940144e-06,-1.1073986304445101e-05,-6.1183621822940144e-06,0.00592147008009433,0.33230154209130075,0.0010499435325331062,-0.00016507448380014087,0.0010499435325331062,0.33372476174169213,0.0004833813575481149,-0.00016507448380014087,0.0004833813575481149,0.3339736961670084,0.95003574091802589,0.018493711428017208,8.403628124502356e-05,0.0025557144828289823
density_0.615,0.615,62.381053379414276,1.7950527040698012,0.6224767598870823,62390.19085917585,-9.13747976157174,0.00010978699695309219,14,inletPGDEM_62390.mdpa,0.6946509999991377,62381.053379414276,0.6224767598870823,5.111529548088065,62090.61738984809,478.6033090128047,-228.19862234504825,478.6026688503864,62691.48392387358,-200.0453956794551,-228.20095225538938,-200.05351637203913,62361.05882452113,0.0067495231805252695,4.3407446405628215e-05,-1.1728337359197637e-05,4.3407446405628215e-05,0.006807045598573986,-6.276289599767671e-06,-1.1728337359197637e-05,-6.276289599767671e-06,0.006771359027989222,0.3324940213714385,0.0008184681325138317,0.00011038770782240166,0.0008184681325138317,0.33365824096411134,0.0003622588071727252,0.00011038770782240166,0.0003622588071727252,0.3338477376644498,1.1113717650848169,0.017815854412159847,9.334365753385263e-05,0.0020129214964182867
density_0.615,0.615,75.75026773515951,1.879384172167041,0.6236389306403962,75759.17926512215,-8.911529962642817,0.00014198382167799202,15,inletPGDEM_75759.mdpa,0.7135009999996798,75750.2677351595,0.6236389306403962,5.173522595596755,75395.30259925664,553.5275735368692,-255.64963139015612,553.5402247042572,76109.46814769287,-227.08876893099568,-255.6460157762386,-227.09972412804188,75746.03245852899,0.007715900122411266,4.7901508802915396e-05,-1.1702387139593413e-05,4.7901508802915396e-05,0.007777527303485183,-6.121540870086775e-06,-1.1702387139593413e-05,-6.121540870086775e-06,0.007741053670464725,0.33307270954532503,0.0005676127170751093,-2.1131637719083674e-06,0.0005676127170751093,0.3336326349787074,0.000501573301383482,-2.1131637719083674e-06,0.000501573301383482,0.33329465547596926,1.2855142296504634,0.016970424898627674,0.00010142676759715641,0.0013999273666145129
