density,MCN,trace_sigma,trace_K,trace_Fabric,q,q_over_p,kd,a,orientation,series_id
0.6325329625932878,5.239143546441496,19990.645468769155,0.003117799941863867,0.3333333333333322,791.01464773675,0.03956923997139216,0.00010656546784287228,0.00810338960148378,vertical,vertical_2
0.632939777209716,5.285886610373945,19991.66384848327,0.003123793459521133,0.33333333333333276,760.9153840375328,0.038061633579101126,0.00010158610415975844,0.007438245752709173,vertical,vertical_2
0.6333249505101285,5.276537997587455,19991.231116685973,0.0031262338009312002,0.3333333333333335,804.5916047692642,0.04024722640006398,0.00010589473115959232,0.008697468218795478,vertical,vertical_2
0.6336946277679765,5.331121833534379,19990.7282133372,0.0031354591569393666,0.33333333333333187,816.8445700863817,0.040861171307476844,0.00010593095313719604,0.009390531560930459,vertical,vertical_2
0.6340346084105224,5.335946924004825,19991.513088028878,0.003137188298761933,0.33333333333333215,877.5380746406208,0.04389553060724051,0.00011036357955676346,0.00912663992061524,vertical,vertical_2
0.6343535499813814,5.348914354644149,19991.266955770832,0.0031365063773057,0.33333333333333376,877.4504839131621,0.04389168959898615,0.00010937650638110292,0.008293673535695826,vertical,vertical_2
0.6346590434690965,5.349215922798552,19991.40626339594,0.0031387211999,0.3333333333333337,815.9842765808529,0.040816752249936104,0.00010367355970701532,0.006252007281275179,vertical,vertical_2
0.6349494488745154,5.356755126658625,19990.741454892526,0.003140901950309667,0.3333333333333339,785.6264691957125,0.03929951627699325,0.00010094379631911376,0.0074906439437587465,vertical,vertical_2
0.6352213118668453,5.356755126658625,19991.00416349703,0.0031431338721154,0.33333333333333254,777.134372489794,0.0388742039236237,9.608976628579965e-05,0.006933842670657433,vertical,vertical_2
0.6354819507361007,5.363691194209891,19990.927481151888,0.0031436826344505334,0.33333333333333215,725.9990016614078,0.036316424155202594,8.972965242676505e-05,0.005785251023598475,vertical,vertical_2
0.6357404559334339,5.382991556091676,19991.62540949942,0.0031468466918678334,0.333333333333332,664.7669583200025,0.03325227162390334,7.896179899259151e-05,0.005208320254035308,vertical,vertical_2
0.636004995091218,5.398371531966224,19990.433180290212,0.0031496746479278003,0.3333333333333332,619.0109403483083,0.030965359017764003,7.305699381179531e-05,0.004630937900234782,vertical,vertical_2
0.6362593867348294,5.423100120627262,19991.702531596802,0.0031520288752747336,0.3333333333333346,570.8272907884001,0.028553210507519803,6.832069111727843e-05,0.0036817561467942335,vertical,vertical_2
0.6365120707199122,5.424306393244874,19992.057930826963,0.0031533047592461998,0.333333333333334,546.0461643387637,0.027313154365003218,6.457907441272581e-05,0.00451451214220037,vertical,vertical_2
0.6367657822628197,5.430639324487334,19990.599098359162,0.0031528250215527667,0.33333333333333465,523.3565795743046,0.026180134822335666,6.394593293376643e-05,0.005246906763817576,vertical,vertical_2
0.6370109646407388,5.433051869722557,19990.639939483426,0.003154125387205,0.333333333333333,574.5778960998739,0.028742346310036207,7.124576738761935e-05,0.00552539090536026,vertical,vertical_2
0.6372505912018216,5.4375753920386005,19991.416777374816,0.003154573617642667,0.33333333333333237,613.6150051915632,0.030693922898251957,7.437613218616774e-05,0.005364976582180267,vertical,vertical_2
0.6374835674121457,5.463811821471652,19990.480617578272,0.0031548887234713664,0.33333333333333437,643.3186235114123,0.03218124845611373,7.893700868722175e-05,0.005474838978123242,vertical,vertical_2
0.6377101661490745,5.450542822677925,19991.016320545656,0.0031545794406359997,0.3333333333333344,677.2178303546182,0.0338761081225576,8.162874228624052e-05,0.004800695496512101,vertical,vertical_2
0.6379326929121623,5.468938480096502,19992.09924678731,0.0031573837805569335,0.33333333333333354,679.242173212772,0.0339755302746371,8.118819407987311e-05,0.004867607360425819,vertical,vertical_2
0.6381430685004024,5.474668275030157,19990.889963804813,0.0031606680132605664,0.333333333333334,670.9826980431847,0.03356442355783335,8.01176542527515e-05,0.004863210869569111,vertical,vertical_2
