density,MCN,trace_sigma,trace_K,trace_Fabric,q,q_over_p,kd,a,orientation,series_id
0.6024412696412949,3.943432548496964,7362.655403058597,0.0014411180296319333,0.333333333333333,475.4224014304536,0.06457213809476313,6.195090102629146e-05,0.006236527354431118,horizontal,horizontal_2
0.6027920743738135,4.026062490744854,8943.495020324686,0.0016582816115681001,0.333333333333333,542.124866659614,0.0606166678046557,6.668554684293365e-05,0.005529055092545481,horizontal,horizontal_2
0.6031886609149701,4.075225825559011,10861.085045568272,0.0019048781636530666,0.33333333333333276,622.4338117892157,0.0573086214846639,7.204236205300966e-05,0.005407985609045066,horizontal,horizontal_2
0.6037184700700806,4.132089441729602,13190.257877138813,0.0021750040757861334,0.33333333333333326,754.0712615687288,0.05716880356643182,8.08198587915888e-05,0.005353469923899906,horizontal,horizontal_2
0.6042098034421504,4.19398785724863,16018.767788587562,0.0024995490712161335,0.33333333333333415,836.8382600182451,0.05224111311573189,8.628317775242984e-05,0.004187031055625125,horizontal,horizontal_2
0.6047647280366955,4.24848215607878,19453.714020474505,0.0028681674380976,0.3333333333333333,934.907920711423,0.048058068486431835,9.1868139668354e-05,0.0038582391084139933,horizontal,horizontal_2
0.6053878261707203,4.30534577224937,23624.45360119137,0.0032890060455453333,0.3333333333333316,1045.616313705366,0.044259915228373206,9.87275567157365e-05,0.00405285113631546,horizontal,horizontal_2
0.6060885773818553,4.360728565082185,28689.375014056004,0.003769581827609667,0.33333333333333265,1180.587415667306,0.04115068435924072,0.00010708249537249739,0.003913096094942935,horizontal,horizontal_2
0.6068771432621572,4.433585073300756,34837.51326935171,0.0043184463461566,0.33333333333333454,1349.5768968717641,0.03873918572882336,0.00011702615462005133,0.003959215444437321,horizontal,horizontal_2
0.6077640867806435,4.496075818154894,42304.677395125844,0.004945724412474133,0.33333333333333437,1538.0143550622656,0.03635565733541012,0.00012621354651839325,0.0031497732295623425,horizontal,horizontal_2
0.6087600491893663,4.581963571745891,51371.26954409101,0.005664796147801133,0.33333333333333304,1743.9516073964476,0.03394799511231947,0.00013632643753748854,0.0039017584480348774,horizontal,horizontal_2
0.6098789451493912,4.64504664593514,62381.10321098694,0.006487062831448734,0.33333333333333254,1983.0415072875428,0.03178913813980573,0.00014897092594394498,0.003505693649894034,horizontal,horizontal_2
0.6111354832993636,4.719383977491486,75750.26817039169,0.007428779904231333,0.33333333333333387,2291.431823613954,0.030249817973708504,0.00016355021548866962,0.0031093586729262998,horizontal,horizontal_2
0.6125495660167615,4.800829261069154,91985.05425802244,0.008507482680691033,0.3333333333333341,2619.1326652184,0.028473458936835633,0.00017918751285379419,0.003697904874509872,horizontal,horizontal_2
0.6141360995333922,4.876351251295721,111698.77552969857,0.009742553826862668,0.3333333333333335,2983.62514125395,0.026711350479044965,0.0001961760009434506,0.00292489656933061,horizontal,horizontal_2
0.6159495812003757,4.937953502147193,135633.0266864565,0.011150128605018466,0.3333333333333333,3487.923508108008,0.025715886412909277,0.00021691702727471798,0.003055378347224161,horizontal,horizontal_2
0.6179569451452731,5.017621797719532,164699.28072886262,0.012767248824131236,0.3333333333333324,3964.0992567958224,0.024068710192619174,0.00023239772210922665,0.0026503570216428545,horizontal,horizontal_2
0.6202180124939467,5.10706352732119,199994.03583528227,0.014617786983548901,0.33333333333333354,4453.880826166973,0.022270068242611234,0.0002467534006831496,0.002464327755163203,horizontal,horizontal_2
0.6063008026150367,3.8769456681350953,4990.220324068279,0.0010923278051653666,0.3333333333333323,392.3584605340559,0.07862547844664812,5.403752251490501e-05,0.009680640724953952,horizontal,horizontal_3
0.6065787772206842,3.958590308370044,6061.8544746616535,0.0012623446350917,0.33333333333333376,437.34847190966326,0.07214763629476179,5.8103017329685595e-05,0.009134293465290953,horizontal,horizontal_3
0.606888308323357,4.01791483113069,7362.76468956163,0.0014549639435262665,0.3333333333333337,490.80044244868117,0.06665980282440655,6.309916887622545e-05,0.008553060331655782,horizontal,horizontal_3
0.6072335969473501,4.090748898678414,8942.679636432264,0.0016745299788140666,0.33333333333333265,556.4632250104916,0.062225557398195686,6.920576615180273e-05,0.007889027204025156,horizontal,horizontal_3
0.6076213086606891,4.151248164464024,10860.982778120295,0.0019241787816878667,0.333333333333333,640.3247177860405,0.05895642511062532,7.668358195124658e-05,0.00684638274259872,horizontal,horizontal_3
0.6080539835899322,4.22496328928047,13190.344016938936,0.0022096669114774,0.33333333333333276,723.5191610481356,0.054852182787575365,8.376162373737756e-05,0.006341010918048413,horizontal,horizontal_3
0.6085391804752515,4.286637298091042,16018.397001299332,0.0025356871419315997,0.3333333333333341,822.1993055300375,0.05132843851125333,9.202295215443514e-05,0.006959014204723864,horizontal,horizontal_3
0.6090834708487032,4.341556534508077,19452.995567471076,0.002907948940619933,0.33333333333333326,929.4219818924665,0.047777833427702414,0.00010109330353770474,0.0072274409596506575,horizontal,horizontal_3
0.6096937914774377,4.4,23623.618829867715,0.0033329728595688003,0.333333333333332,1058.4043529713833,0.04480280352446366,0.00011253709266145083,0.007166189984633211,horizontal,horizontal_3
0.6103851295303697,4.476945668135095,28689.092524010586,0.0038188606432007,0.33333333333333354,1202.6921932581342,0.041921583690790236,0.0001237309945382657,0.006387936713861037,horizontal,horizontal_3
0.611154467430367,4.533920704845815,34837.08434564186,0.004374389323608,0.3333333333333332,1411.4732289365477,0.04051639956238542,0.0001395090306553295,0.006212749816266117,horizontal,horizontal_3
0.612022912659778,4.613803230543319,42304.599432039024,0.005009421386686,0.3333333333333342,1658.8514285048213,0.03921208215597722,0.0001581384411236533,0.006335005624272144,horizontal,horizontal_3
0.6129970869092156,4.67870778267254,51372.072117864016,0.0057366582425821,0.333333333333334,1980.1214086986233,0.038544705850205724,0.0001786854078590245,0.005662049820191046,horizontal,horizontal_3
0.6140964391581761,4.740088105726873,62381.71816020389,0.006566695423997334,0.3333333333333335,2309.210954854798,0.037017431115386426,0.00019641097830968505,0.005317577153509191,horizontal,horizontal_3
0.6153275416498306,4.800293685756241,75750.62957853143,0.007516755507409333,0.33333333333333215,2711.6572654439465,0.03579715812965943,0.00021762506048781633,0.00492364252971574,horizontal,horizontal_3
0.6167145229436385,4.8616740088105725,91984.45372214199,0.008602956830236368,0.3333333333333322,3178.7058659112627,0.03455699020090068,0.00024146774231227245,0.0047812906760697155,horizontal,horizontal_3
0.6182804817812297,4.940088105726872,111697.66533153575,0.009844733669510566,0.3333333333333323,3761.949467497867,0.033679750210819766,0.00026844156466591425,0.004807358460966359,horizontal,horizontal_3
0.6200395857614761,5.0123348017621145,135634.78478439152,0.011266847604059702,0.33333333333333304,4463.232103067044,0.03290624975121176,0.0002992903383645691,0.0043848032319633145,horizontal,horizontal_3
0.6220188699816064,5.104845814977973,164699.2859637636,0.012894356200326668,0.3333333333333331,5304.637814749514,0.032208019504812044,0.0003329561518928903,0.0043389802411700805,horizontal,horizontal_3
0.6242477210981634,5.18913362701909,199990.49677742066,0.014758723270083735,0.33333333333333287,6284.124906308464,0.0314221175884291,0.0003699016114328233,0.004627210876460987,horizontal,horizontal_3
0.6101843777060846,4.412425258859559,4990.078106103935,0.0011477890574191,0.3333333333333326,124.30787657604421,0.024911008191232323,1.811785533587326e-05,0.002725381647344803,horizontal,horizontal_4
0.6104383093845981,4.479509989791454,6061.63781654893,0.0013232639286057668,0.3333333333333334,125.469976159348,0.020699022270317988,1.7945996980958705e-05,0.0034147548617759816,horizontal,horizontal_4
0.6107118613385359,4.540469593116523,7362.547909136881,0.001523837134218533,0.3333333333333339,131.9472715022439,0.017921414316163304,1.994999069383719e-05,0.00417355927916632,horizontal,horizontal_4
0.6110193156613799,4.590637304943853,8942.387712332338,0.0017515653977534,0.3333333333333337,142.0690515114277,0.015887149616148042,2.305281916223198e-05,0.0048144050499524665,horizontal,horizontal_4
0.611365394226046,4.633513198191629,10860.661949457653,0.0020100567368779333,0.33333333333333315,157.10337638397758,0.014465359212457838,2.7016123920541245e-05,0.004930545307053056,horizontal,horizontal_4
0.6117560683965143,4.678139127898498,13189.985025137015,0.002303919554350333,0.3333333333333331,178.86641666184104,0.013560774809142213,3.191196182317686e-05,0.00498905644335047,horizontal,horizontal_4
0.6121969026638125,4.721306693889456,16018.64803739729,0.0026384218039568336,0.33333333333333276,212.9209911609832,0.013292070008898116,3.747894512591366e-05,0.0046347919040440316,horizontal,horizontal_4
0.6126952294854977,4.758349132273589,19453.211985499092,0.0030190969397468335,0.3333333333333331,255.99983618960877,0.01315977209215822,4.3448124227314025e-05,0.004281539523087399,horizontal,horizontal_4
0.6132588740555943,4.805600116669098,23623.59186885829,0.0034531078915332664,0.3333333333333333,307.31514100407446,0.013008823667039027,4.9336464379043475e-05,0.00405012423449599,horizontal,horizontal_4
0.6138945688589796,4.84672597345778,28687.786217634148,0.003948718117372934,0.333333333333334,357.9405704351185,0.012477106728266657,5.5463848607420575e-05,0.0036037215195362324,horizontal,horizontal_4
0.614612451284982,4.891060230421467,34836.976106162736,0.004514037127547033,0.33333333333333387,426.4288018682741,0.012240695075507369,6.205351582095413e-05,0.003537152223815752,horizontal,horizontal_4
0.6154236204702659,4.934811141898789,42304.15792197053,0.005159351909886467,0.33333333333333387,495.62799669709705,0.011715822298396211,6.90012865165847e-05,0.003494995058310654,horizontal,horizontal_4
0.6163414186342757,4.995187399737494,51371.29684838466,0.005896309562155867,0.33333333333333365,595.8219442471524,0.011598343448592298,7.773711778674007e-05,0.00327802951699093,horizontal,horizontal_4
0.6173776737658293,5.045646784308007,62380.560049653,0.0067388578721545,0.333333333333334,722.8039398631012,0.01158700626104946,8.709388725861178e-05,0.003679200362562384,horizontal,horizontal_4
0.6185491791322654,5.0917310777307865,75748.52240760936,0.007700488656373433,0.3333333333333328,837.775436665955,0.011059957475577052,9.444390370424988e-05,0.0038869717977248353,horizontal,horizontal_4
0.6198743390083682,5.148023917164941,91983.49188710703,0.008799647124227867,0.33333333333333304,1002.3599763931636,0.010897172479855166,0.00010407370688085709,0.003796153755420677,horizontal,horizontal_4
0.6213663191343897,5.216858684555929,111695.44279027825,0.0100591770036481,0.33333333333333365,1153.327924398031,0.010325648885814833,0.00011442559049123648,0.003461403874501946,horizontal,horizontal_4
0.6230511480529275,5.286860142919644,135632.32310284532,0.0114992928640794,0.3333333333333331,1350.161438720012,0.009954569882993387,0.00012354213670726877,0.0031066294321388872,horizontal,horizontal_4
0.6249530705419005,5.352194837392446,164698.3135973008,0.013147716339378201,0.333333333333333,1635.4200140902542,0.009929792105151566,0.0001359687609596207,0.003187683369921467,horizontal,horizontal_4
0.6270988594168916,5.419571241067522,199990.5953720224,0.015031577060375534,0.33333333333333287,1953.5269978399192,0.00976809431566504,0.00015291346587728889,0.0036573911182756153,horizontal,horizontal_4
0.6153054485091384,4.437427578215528,4990.0956349916005,0.0011490230199846666,0.33333333333333326,153.94621015985643,0.03085035266265304,2.322622213064755e-05,0.00348080028059622,horizontal,horizontal_5
0.6155528447617284,4.516512166859791,6061.579221236397,0.0013260287383770667,0.33333333333333415,176.8737362483161,0.02917948108780779,2.5413241281387948e-05,0.003265519259858641,horizontal,horizontal_5
0.6158308583549266,4.576477404403245,7362.389539099985,0.0015265672427416334,0.33333333333333454,210.10567692995573,0.028537701763012135,2.8636468311842507e-05,0.003881988497674123,horizontal,horizontal_5
0.6161434697399348,4.624275782155272,8942.361138826223,0.0017539663656743001,0.333333333333333,242.3865979085536,0.027105436041511662,3.144561964433948e-05,0.003557286269839588,horizontal,horizontal_5
0.6164915470326628,4.662514484356895,10860.586657152475,0.0020135589513929,0.3333333333333332,275.18051318966934,0.025337536716623244,3.407383122097899e-05,0.003652829355458788,horizontal,horizontal_5
0.6168831780543176,4.71234067207416,13189.926974064037,0.0023090729148636997,0.333333333333333,315.7028821635899,0.02393515011753826,3.786410023230858e-05,0.0033948909202677667,horizontal,horizontal_5
0.6173255548112996,4.760428736964079,16018.451099912922,0.0026452380803810662,0.333333333333333,365.52248158220016,0.02281884055470177,4.216937002806831e-05,0.003450154007069422,horizontal,horizontal_5
0.61782263131973,4.805040556199304,19452.968034771755,0.0030290818707558666,0.3333333333333326,425.80242704240726,0.02188881543840995,4.703673897843851e-05,0.0031378330678673337,horizontal,horizontal_5
0.6183834636616398,4.8534183082271145,23623.49608288636,0.003466596963867733,0.3333333333333331,493.83664165831794,0.02090446900516429,5.2773146661318274e-05,0.003213075581425866,horizontal,horizontal_5
0.6190159833952382,4.900637311703361,28688.071304332436,0.003965567097433933,0.33333333333333304,584.9144456474797,0.020388768538760104,5.9668987146655995e-05,0.0030103621651441075,horizontal,horizontal_5
0.6197301033056286,4.952201622247972,34837.28576451094,0.004535232773322234,0.3333333333333343,687.0414598338938,0.019721440541553014,6.710905136638612e-05,0.0029033935528201237,horizontal,horizontal_5
0.6205371415025188,5.001158748551564,42303.868979011946,0.0051851437565708335,0.3333333333333339,805.5984337114818,0.01904313844464581,7.510448013712898e-05,0.0026547156741476845,horizontal,horizontal_5
0.6214482532583618,5.05388180764774,51370.74538098183,0.005927266654285599,0.3333333333333337,950.0357408951644,0.01849371142757218,8.403628124505115e-05,0.0025557144828289797,horizontal,horizontal_5
0.6224767598870823,5.111529548088065,62381.053379414276,0.0067759759356961,0.3333333333333332,1111.3717650363742,0.017815854411383288,9.334365753384094e-05,0.0020129214964182207,horizontal,horizontal_5
0.6236389306403962,5.173522595596755,75750.2677351595,0.0077448270321203334,0.33333333333333387,1285.514229479438,0.01697042489636992,0.00010142676759714612,0.0013999273666144311,horizontal,horizontal_5
0.62495340016104,5.233487833140209,91983.33221908544,0.008852206697628066,0.33333333333333376,1496.1364320446755,0.01626529933141784,0.00011021580851470609,0.0018883456348055584,horizontal,horizontal_5
0.62643507920467,5.290556199304751,111695.65423083566,0.010118525256444902,0.33333333333333376,1764.5547436928457,0.01579788180519657,0.00012079023732156888,0.0018798469127457782,horizontal,horizontal_5
0.6281086365335333,5.364716106604867,135632.34884976532,0.011566573299426232,0.3333333333333332,2057.9670220368675,0.01517312823592252,0.00013119367416373795,0.001682069408732662,horizontal,horizontal_5
0.6299972077518848,5.426129779837775,164697.93706564337,0.013224488756176767,0.33333333333333204,2335.2279204925753,0.014178853494454078,0.00013565076169295103,0.001813813811013784,horizontal,horizontal_5
0.6321301055897134,5.503765932792584,199994.26957830403,0.015120242174489465,0.33333333333333376,2677.7170157208598,0.013388968700787948,0.00014003204577873543,0.0018534753987880387,horizontal,horizontal_5
0.6201284045431874,4.735374443007044,4990.3226159771175,0.0011812544202588332,0.3333333333333339,164.83799441342245,0.033031530644065735,2.8473890063565392e-05,0.006016400516535123,horizontal,horizontal_6
0.6203609118972172,4.787120885439126,6061.572947031232,0.0013621772930432336,0.3333333333333343,190.58205226907938,0.031441022641230526,3.141024051194308e-05,0.006072406098055173,horizontal,horizontal_6
0.6206221745370757,4.826218197498922,7362.614770010282,0.0015671732752270667,0.3333333333333323,206.44564172798206,0.028039717977488825,3.356467866244536e-05,0.006359384045277,horizontal,horizontal_6
0.6209143048331041,4.858990944372574,8942.476661811954,0.0017997986722516667,0.33333333333333265,238.9575717112151,0.02672163213259052,3.761501513504535e-05,0.0058737803035136,horizontal,horizontal_6
0.6212437971210728,4.884576685352882,10860.74163742306,0.0020636194086994667,0.33333333333333304,280.3116797582805,0.02580962600126729,4.23797254382317e-05,0.005554373419640338,horizontal,horizontal_6
0.62161688799962,4.913037228690528,13190.387604161348,0.0023630704416935998,0.333333333333333,326.2319814429273,0.02473255458694834,4.743626789609621e-05,0.005506410696464512,horizontal,horizontal_6
0.6220486940548781,4.947822337214316,16018.560575221265,0.002701827309653033,0.33333333333333254,368.11374333543745,0.022980450809348248,5.14484494672618e-05,0.005244527835634989,horizontal,horizontal_6
0.622527784799251,4.980020123616502,19452.644670966245,0.003089059698232167,0.3333333333333328,437.2177935506516,0.02247600781004418,5.8202055640401536e-05,0.0054936772233173,horizontal,horizontal_6
0.6230687627725918,5.019117435676297,23624.009258867587,0.0035313758150665665,0.33333333333333415,524.300828040112,0.022193558353915253,6.590988011258682e-05,0.0057245645517022565,horizontal,horizontal_6
0.6236801820191149,5.072301279287049,28687.87636798523,0.004036445924960233,0.33333333333333237,631.2907364262704,0.022005488601825232,7.516513517065679e-05,0.005800931634807905,horizontal,horizontal_6
0.6243712908779152,5.111398591346845,34836.88894817173,0.004612425717776734,0.3333333333333341,766.6458310512664,0.02200672488843183,8.53459474516497e-05,0.0056669866120974,horizontal,horizontal_6
0.6251542552058154,5.153083225528245,42304.55598141929,0.005269434020158867,0.33333333333333387,909.0548464048202,0.02148834387492659,9.583407998199297e-05,0.005822166672136284,horizontal,horizontal_6
0.6260425529928793,5.201379905131522,51371.49047501658,0.006018339572727066,0.33333333333333354,1088.4379225751427,0.021187586976953318,0.0001084021450241502,0.004951646578247391,horizontal,horizontal_6
0.6270429425036355,5.250251545206267,62377.65377623736,0.0068750334177277,0.33333333333333376,1304.8921409508114,0.020919224465090532,0.00012073621945715967,0.0043900139346041865,horizontal,horizontal_6
0.6281752432084203,5.299410665516746,75749.68489349975,0.0078541584893311,0.33333333333333287,1552.333536443199,0.020492937213213516,0.00013498312424603876,0.004540435594322671,horizontal,horizontal_6
0.6294556703401644,5.355469311484836,91986.0344698206,0.008972603311041633,0.33333333333333076,1864.7861919969503,0.02027249247937481,0.00015268507044864936,0.004381926220965176,horizontal,horizontal_6
0.6309036529918851,5.41871496334627,111698.63485619483,0.0102510270792168,0.3333333333333344,2232.2910315009353,0.019984944617943395,0.00017296516025312893,0.005000604583264773,horizontal,horizontal_6
0.632539583299867,5.486272818743712,135624.53526234932,0.011712811002556433,0.3333333333333322,2674.5843998409528,0.019720505546192594,0.00019687610036671975,0.0049529715513843995,horizontal,horizontal_6
0.6343874533898104,5.5449187868334056,164698.93603637244,0.013385454828326433,0.3333333333333339,3240.13850224986,0.0196730991725065,0.00022412261781221376,0.00461517623509206,horizontal,horizontal_6
0.6364761547039981,5.618226246945523,199991.69465834694,0.015295929604842733,0.33333333333333365,3843.6493144977353,0.01921904467615008,0.00025220479465226826,0.003974084858643284,horizontal,horizontal_6
0.6251794707884173,4.965507411630559,4990.313136464392,0.0012024617994954333,0.33333333333333415,125.68064061210872,0.025184920700417755,2.3302269020097812e-05,0.005214747860275276,horizontal,horizontal_7
0.6254032433702191,5.002280501710376,6061.59205278596,0.0013873007049646667,0.3333333333333335,145.42994640471608,0.023992037923085772,2.5530913995890154e-05,0.00501512886840944,horizontal,horizontal_7
0.6256529352394968,5.031641961231471,7362.61575802954,0.001596443981926,0.3333333333333339,165.685005311603,0.02250355182951247,2.777323851686843e-05,0.0050690458005943975,horizontal,horizontal_7
0.625934686169609,5.061288483466362,8942.005196052962,0.0018327749004577,0.333333333333334,189.5445293950748,0.021197094526263588,3.0287360372132587e-05,0.0051338524980064654,horizontal,horizontal_7
0.6262528017691524,5.091220068415051,10860.816892249655,0.0021010878305495334,0.3333333333333333,213.27327716046756,0.019636946214668313,3.274760529359344e-05,0.005313194006989003,horizontal,horizontal_7
0.6266127124145064,5.125427594070696,13190.142774507522,0.002405739746051567,0.333333333333333,243.816783321528,0.018484772112759132,3.540981941431793e-05,0.004862371563201997,horizontal,horizontal_7
0.6270202338642157,5.153648802736602,16018.874235084479,0.0027520637618697,0.3333333333333331,279.98296654017025,0.01747831729192009,3.869339539709156e-05,0.005004282783607428,horizontal,horizontal_7
0.6274815738835593,5.181584948688712,19453.028547695456,0.0031459949567819,0.33333333333333437,321.0389442345875,0.016503288598351443,4.238534787606675e-05,0.005003046649229395,horizontal,horizontal_7
0.6280042502021316,5.220923603192702,23623.730124605183,0.0035948345130967,0.3333333333333342,365.67121473056494,0.0154789786710991,4.6920605805681774e-05,0.00483009115068977,horizontal,horizontal_7
0.6285970842515097,5.252565564424173,28688.542762429734,0.004106231972278267,0.3333333333333342,429.9099466342633,0.014985422933271802,5.274172952636993e-05,0.004577815236338921,horizontal,horizontal_7
0.6292683926812537,5.289338654503991,34837.73826649541,0.0046892692693693,0.33333333333333326,505.7008392261608,0.01451589179979889,5.933837789040973e-05,0.004600922752156719,horizontal,horizontal_7
0.6300295665362282,5.327822120866591,42304.749147605406,0.0053536923090373,0.33333333333333365,588.5222554435896,0.013911493799199186,6.688584856682477e-05,0.004949189532404017,horizontal,horizontal_7
0.6308920363815717,5.372006841505131,51371.216557345244,0.0061118677644644995,0.3333333333333332,694.9748001143183,0.013528486313703006,7.691653261987786e-05,0.004611231981272404,horizontal,horizontal_7
0.6318681551412252,5.419897377423033,62381.053762047224,0.006978173974733566,0.33333333333333215,831.5119375998312,0.013329559015973613,8.776684115593919e-05,0.004857392315585959,horizontal,horizontal_7
0.63297328830402,5.465222348916762,75750.19269572497,0.007967384796450766,0.3333333333333333,1008.1719345060359,0.013309166599162104,0.00010222330000677097,0.004553008645497314,horizontal,horizontal_7
0.6342239105355985,5.528221208665906,91983.9716884801,0.009097939241378868,0.33333333333333304,1197.890963124951,0.013022822793321204,0.00011719171625517102,0.004764566557943334,horizontal,horizontal_7
0.6356429356457028,5.591220068415051,111697.1049693387,0.010390586729848765,0.3333333333333333,1443.7161262666489,0.012925277935027544,0.00013638474494446085,0.004407801885463037,horizontal,horizontal_7
0.6372418249823182,5.658779931584949,135633.22598850043,0.011869898226959233,0.33333333333333254,1745.8416844040519,0.01287178470968516,0.000157245762081914,0.004680561712068516,horizontal,horizontal_7
0.6390518050345856,5.718643101482326,164698.79786736614,0.0135604227141434,0.3333333333333335,2110.25933913318,0.012812839962757935,0.00018028714961849132,0.004602185622050274,horizontal,horizontal_7
0.6410952995198541,5.781641961231471,199990.68618472983,0.015494597006654167,0.3333333333333331,2537.3975446074105,0.012687578571852272,0.00020539640251043083,0.004768097983042023,horizontal,horizontal_7
